"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2022","2022",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2010","2010",78,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2011","2011",78.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2012","2012",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2013","2013",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2014","2014",79.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2015","2015",79.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2016","2016",79.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2017","2017",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2018","2018",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2019","2019",80.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2020","2020",80,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2021","2021",78,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LVA","Latvia","2022","2022",79.6,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2010","2010",-11.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2011","2011",-11.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2012","2012",-11.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2013","2013",-11.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2014","2014",-10.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2015","2015",-10.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2016","2016",-10.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2017","2017",-9.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2018","2018",-9.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2019","2019",-9.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2020","2020",-10,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2021","2021",-9.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LTU","Lithuania","2022","2022",-8.8,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2010","2010",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2011","2011",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2012","2012",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2013","2013",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2014","2014",79.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2015","2015",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2016","2016",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2017","2017",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2018","2018",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2019","2019",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2020","2020",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2021","2021",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2022","2022",80.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2010","2010",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2011","2011",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2012","2012",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2013","2013",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2014","2014",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2015","2015",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2016","2016",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2017","2017",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2018","2018",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2019","2019",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2020","2020",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2021","2021",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","CRI","Costa Rica","2022","2022",5.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2010","2010",67.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2011","2011",68.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2012","2012",68.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2013","2013",69.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2014","2014",69.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2015","2015",69.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2016","2016",69.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2017","2017",69.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2018","2018",70.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2019","2019",70.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2020","2020",70.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2021","2021",68.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LVA","Latvia","2022","2022",69.8,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2010","2010",-10.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2011","2011",-10.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2012","2012",-10,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2013","2013",-9.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2014","2014",-10.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2015","2015",-9.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2016","2016",-9.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2017","2017",-9.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2018","2018",-9.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2019","2019",-9.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2020","2020",-9.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2021","2021",-9.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","LVA","Latvia","2022","2022",-9.8,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2010","2010",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2011","2011",79.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2012","2012",79.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2013","2013",79.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2014","2014",80.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2015","2015",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2016","2016",80.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2017","2017",80.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2018","2018",80.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2019","2019",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2020","2020",80.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2021","2021",78.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","LTU","Lithuania","2022","2022",80.3,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2010","2010",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2011","2011",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2012","2012",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2013","2013",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2014","2014",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2015","2015",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2016","2016",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2017","2017",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2018","2018",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2019","2019",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2020","2020",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2021","2021",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CRI","Costa Rica","2022","2022",-5.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2010","2010",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2011","2011",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2012","2012",76.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2013","2013",77.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2014","2014",77.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2015","2015",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2016","2016",77.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2017","2017",77.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2018","2018",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2019","2019",77.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2020","2020",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2021","2021",78.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CRI","Costa Rica","2022","2022",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2010","2010",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2011","2011",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2012","2012",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2013","2013",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2014","2014",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2015","2015",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2016","2016",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2017","2017",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2018","2018",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2019","2019",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2020","2020",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2021","2021",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2022","2022",76,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2010","2010",77.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2011","2011",78.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2012","2012",78.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2013","2013",78.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2014","2014",78.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2015","2015",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2016","2016",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2017","2017",79.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2018","2018",79.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2019","2019",79.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2020","2020",80,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2021","2021",80,,
"EVIEFE00","Females at birth","EVIDUREV","Years","COL","Colombia","2022","2022",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2010","2010",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2011","2011",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2012","2012",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2013","2013",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2014","2014",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2015","2015",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2016","2016",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2017","2017",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2018","2018",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2019","2019",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2020","2020",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2021","2021",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","2022","2022",76.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2010","2010",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2011","2011",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2012","2012",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2013","2013",6.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2014","2014",6.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2015","2015",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2016","2016",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2017","2017",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2018","2018",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2019","2019",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2020","2020",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2021","2021",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","COL","Colombia","2022","2022",6.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","COL","Colombia","2010","2010",70.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","COL","Colombia","2011","2011",71.1,,
